time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,valid_frame,gt_left_u,gt_left_v,gt_right_u,gt_right_v
2.25378743,31,1354.25307515,567.33950684,1296.09482819,566.94633480,1.04528687,0.44607224,1.54673883,0.06049624,0.28452289,-0.17575948,0.94047500,0.97219974,0.31019796,1.52934123,0.72502650,0.50993877,0.26124943,-0.38216195,0.00000000,1385.09886359,744.32142761,1323.74227380,744.32142761
2.32378756,14,491.97904783,194.24317973,429.42819326,193.99953852,1.08953847,0.41794329,1.54649013,0.06389216,0.28080070,-0.18933994,0.93873103,1.01269959,0.28416606,1.52900424,0.73103397,0.49879454,0.25716225,-0.38815064,0.00000000,529.69004573,358.69608018,468.24865400,358.69608018
2.32378756,31,1395.37626015,551.97770603,1335.90849097,551.54166806,1.08953847,0.41794329,1.54649013,0.06389216,0.28080070,-0.18933994,0.93873103,1.01269959,0.28416606,1.52900424,0.73103397,0.49879454,0.25716225,-0.38815064,0.00000000,1432.21036196,722.46274785,1369.10508216,722.46274785
2.38378730,14,512.89429375,178.79097523,449.59270988,178.39311161,1.13619554,0.38700204,1.54535878,0.06981372,0.27673425,-0.20489731,0.93624295,1.05496676,0.25593199,1.52720449,0.73879140,0.48488533,0.25318974,-0.39366031,0.00000000,554.24957137,346.02283345,492.09504990,346.02283345
2.45378743,14,536.15594486,163.10026833,472.01901977,162.80360097,1.17889924,0.35712812,1.54469506,0.07746039,0.27297877,-0.21867578,0.93362726,1.09369806,0.22879464,1.52526124,0.74658769,0.47110021,0.25077597,-0.39721887,0.00000000,572.97060125,335.90592241,510.04627334,335.90592241
2.65378743,14,604.09795129,133.80987546,537.14664976,133.69057591,1.32733949,0.23301914,1.54971429,0.10813709,0.26640587,-0.26831313,0.91941717,1.22802214,0.11611066,1.52570628,0.77727981,0.42095669,0.23792439,-0.40252148,0.00000000,642.61892331,307.62552848,576.74382127,307.62552848
2.72378755,14,630.58375515,119.13505548,562.30514548,118.76884574,1.37549403,0.18369647,1.55006673,0.11877321,0.26736393,-0.28310773,0.91337631,1.27199494,0.07076272,1.52476097,0.78770693,0.40581464,0.23253015,-0.40095138,0.00000000,664.68613672,301.23233357,597.60299477,301.23233357
2.72378755,18,186.01340923,485.19153434,139.22496031,485.42530700,1.37549403,0.18369647,1.55006673,0.11877321,0.26736393,-0.28310773,0.91337631,1.27199494,0.07076272,1.52476097,0.78770693,0.40581464,0.23253015,-0.40095138,0.00000000,192.94849263,677.58893127,146.80485457,677.58893127
2.72378755,31,1756.50150510,377.06119098,1679.42358049,376.19930703,1.37549403,0.18369647,1.55006673,0.11877321,0.26736393,-0.28310773,0.91337631,1.27199494,0.07076272,1.52476097,0.78770693,0.40581464,0.23253015,-0.40095138,1.00000000,1819.98425093,525.42985721,1739.35006772,525.42985721
2.85378743,14,665.83650933,101.13927948,594.93477470,100.81888958,1.45033725,0.09089823,1.54754109,0.13186307,0.26402602,-0.30867889,0.90421954,1.34035567,-0.01538698,1.52080946,0.80126951,0.38038734,0.22359323,-0.40407761,1.00000000,708.73081351,271.00213445,639.16326813,271.00213445
2.85378743,18,246.43637906,513.29544641,200.32392634,513.44783746,1.45033725,0.09089823,1.54754109,0.13186307,0.26402602,-0.30867889,0.90421954,1.34035567,-0.01538698,1.52080946,0.80126951,0.38038734,0.22359323,-0.40407761,0.00000000,255.18601598,687.23989063,208.89668895,687.23989063
2.99378743,14,713.53689083,55.38352294,638.89543023,54.66311377,1.52803972,-0.03302280,1.54645450,0.14430297,0.25212713,-0.33936970,0.89466741,1.41122855,-0.13119838,1.51775098,0.81276104,0.34823837,0.21579123,-0.41422660,1.00000000,765.05211688,205.20624025,691.67494767,205.20624025
2.99378743,18,316.77049778,514.37354899,270.89008099,514.38629280,1.52803972,-0.03302280,1.54645450,0.14430297,0.25212713,-0.33936970,0.89466741,1.41122855,-0.13119838,1.51775098,0.81276104,0.34823837,0.21579123,-0.41422660,0.00000000,331.45821502,675.05305656,284.92277527,675.05305656
8.21378743,7,359.06879806,486.23572828,319.59011702,486.32631403,-2.15813935,-1.18791788,1.51323964,0.21912598,-0.15614621,-0.87625913,-0.39967951,-2.03049610,-1.10515502,1.48181791,-0.28648057,0.82453132,0.44558210,0.19883053,0.00000000,420.66929158,656.80739958,380.17088237,656.80739958
8.21378743,11,628.16642125,386.03722652,583.86892308,385.90449984,-2.15813935,-1.18791788,1.51323964,0.21912598,-0.15614621,-0.87625913,-0.39967951,-2.03049610,-1.10515502,1.48181791,-0.28648057,0.82453132,0.44558210,0.19883053,0.00000000,701.30788530,552.88700582,655.81618816,552.88700582
8.61378743,11,937.92543090,270.19412704,887.39460106,269.61650958,-2.26164076,-0.65966863,1.51213456,0.19470059,-0.18883298,-0.81704263,-0.50879033,-2.11716835,-0.61335702,1.47906690,-0.17388952,0.85578633,0.46544758,0.14405119,0.00000000,998.23610210,439.92273387,946.61841929,439.92273387
8.61378743,12,288.63185647,472.39726414,246.08813025,472.35287939,-2.26164076,-0.65966863,1.51213456,0.19470059,-0.18883298,-0.81704263,-0.50879033,-2.11716835,-0.61335702,1.47906690,-0.17388952,0.85578633,0.46544758,0.14405119,0.00000000,323.33096161,644.63731301,279.88264059,644.63731301
8.61378743,41,1596.63889073,780.09016294,1543.53410180,779.80299678,-2.26164076,-0.65966863,1.51213456,0.19470059,-0.18883298,-0.81704263,-0.50879033,-2.11716835,-0.61335702,1.47906690,-0.17388952,0.85578633,0.46544758,0.14405119,0.00000000,1695.72658472,990.94201034,1635.12431921,990.94201034
8.61378743,42,1511.75748788,1018.57387752,1457.66492260,1018.86580597,-2.26164076,-0.65966863,1.51213456,0.19470059,-0.18883298,-0.81704263,-0.50879033,-2.11716835,-0.61335702,1.47906690,-0.17388952,0.85578633,0.46544758,0.14405119,0.00000000,1609.05315006,1279.88387997,1545.55964361,1279.88387997
