time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w
2.74783789,36,1651.24898462,966.56004312,1618.94304853,966.55027637,-0.65956681,2.01985362,1.88156772,-0.27801150,0.02631191,0.95969447,0.03167939
2.74783789,38,1139.52753975,775.93864483,1103.42445996,775.87459228,-0.65956681,2.01985362,1.88156772,-0.27801150,0.02631191,0.95969447,0.03167939
2.74783789,40,1352.00056968,858.84995579,1315.80250635,859.04041406,-0.65956681,2.01985362,1.88156772,-0.27801150,0.02631191,0.95969447,0.03167939
3.08783789,7,1029.47175099,476.82718002,987.71909015,476.57933572,-0.65568383,2.01198692,1.88784541,-0.27441587,0.02500544,0.96083966,0.02928764
3.08783789,11,1367.63546356,471.76891833,1325.74444715,471.54369996,-0.65568383,2.01198692,1.88784541,-0.27441587,0.02500544,0.96083966,0.02928764
3.08783789,12,482.56370953,250.64749469,428.64869766,250.38266592,-0.65568383,2.01198692,1.88784541,-0.27441587,0.02500544,0.96083966,0.02928764
3.08783789,16,909.68442070,602.61686240,872.21623149,602.44265718,-0.65568383,2.01198692,1.88784541,-0.27441587,0.02500544,0.96083966,0.02928764
3.08783789,36,1638.14680187,959.20265611,1605.85785635,959.06235804,-0.65568383,2.01198692,1.88784541,-0.27441587,0.02500544,0.96083966,0.02928764
3.08783789,38,1130.95543151,769.94609345,1094.88386336,769.64018248,-0.65568383,2.01198692,1.88784541,-0.27441587,0.02500544,0.96083966,0.02928764
3.08783789,40,1342.02242551,852.46436936,1305.89768508,852.42970662,-0.65568383,2.01198692,1.88784541,-0.27441587,0.02500544,0.96083966,0.02928764
3.14783789,7,1030.01706402,474.59308078,988.44438132,474.38010676,-0.65515888,2.01133782,1.88861105,-0.27400845,0.02498641,0.96095560,0.02931534
3.14783789,11,1368.14588237,469.97590714,1326.41174708,469.73824862,-0.65515888,2.01133782,1.88861105,-0.27400845,0.02498641,0.96095560,0.02931534
3.14783789,12,483.08640946,247.49794377,429.17245882,247.26973917,-0.65515888,2.01133782,1.88861105,-0.27400845,0.02498641,0.96095560,0.02931534
3.14783789,16,910.44701747,600.45535409,873.13804921,600.09208948,-0.65515888,2.01133782,1.88861105,-0.27400845,0.02498641,0.96095560,0.02931534
3.14783789,36,1638.98960403,958.18024689,1606.92683163,958.24052173,-0.65515888,2.01133782,1.88861105,-0.27400845,0.02498641,0.96095560,0.02931534
3.14783789,38,1131.79395233,768.06120484,1095.76444903,767.77771953,-0.65515888,2.01133782,1.88861105,-0.27400845,0.02498641,0.96095560,0.02931534
3.14783789,40,1342.84366424,851.07068290,1306.71213212,850.90234739,-0.65515888,2.01133782,1.88861105,-0.27400845,0.02498641,0.96095560,0.02931534
3.14783789,43,1570.08048497,1007.39226526,1535.33853572,1007.37273466,-0.65515888,2.01133782,1.88861105,-0.27400845,0.02498641,0.96095560,0.02931534
3.28783789,7,1029.35480345,473.09200591,987.76146633,472.85850770,-0.65444668,2.01004633,1.88903960,-0.27401132,0.02525637,0.96096417,0.02877083
3.28783789,11,1367.43185185,468.40549458,1325.58076006,468.20711478,-0.65444668,2.01004633,1.88903960,-0.27401132,0.02525637,0.96096417,0.02877083
3.28783789,12,483.18856198,245.67330321,429.21768226,245.46049086,-0.65444668,2.01004633,1.88903960,-0.27401132,0.02525637,0.96096417,0.02877083
3.28783789,16,909.63224139,598.88327030,872.20142000,598.76502029,-0.65444668,2.01004633,1.88903960,-0.27401132,0.02525637,0.96096417,0.02877083
3.28783789,36,1636.64716761,956.15626047,1604.51630176,956.09370875,-0.65444668,2.01004633,1.88903960,-0.27401132,0.02525637,0.96096417,0.02877083
3.28783789,38,1130.51268757,766.50045713,1094.48510615,766.22882863,-0.65444668,2.01004633,1.88903960,-0.27401132,0.02525637,0.96096417,0.02877083
3.28783789,40,1341.26583850,849.39691511,1305.05453177,849.23059853,-0.65444668,2.01004633,1.88903960,-0.27401132,0.02525637,0.96096417,0.02877083
3.34783789,7,1028.30569565,472.80251024,986.52494072,472.57715480,-0.65420871,2.00929944,1.88919764,-0.27392212,0.02535495,0.96099762,0.02841417
3.34783789,11,1366.10313183,468.09510943,1324.28023012,467.92464150,-0.65420871,2.00929944,1.88919764,-0.27392212,0.02535495,0.96099762,0.02841417
3.34783789,12,481.89547246,245.37487286,427.98901209,245.13200016,-0.65420871,2.00929944,1.88919764,-0.27392212,0.02535495,0.96099762,0.02841417
3.34783789,16,908.63990089,598.72603864,871.23330605,598.48430294,-0.65420871,2.00929944,1.88919764,-0.27392212,0.02535495,0.96099762,0.02841417
3.34783789,36,1635.56840760,955.87745759,1603.41327613,955.91745310,-0.65420871,2.00929944,1.88919764,-0.27392212,0.02535495,0.96099762,0.02841417
3.34783789,38,1129.46869417,766.22632369,1093.49170099,766.15869699,-0.65420871,2.00929944,1.88919764,-0.27392212,0.02535495,0.96099762,0.02841417
3.34783789,40,1340.19829916,849.24131300,1303.97424583,848.97784552,-0.65420871,2.00929944,1.88919764,-0.27392212,0.02535495,0.96099762,0.02841417
4.35783802,7,1058.25102380,423.86810498,1016.85176566,423.60340685,-0.65360243,2.01138870,1.92657534,-0.25398917,0.01694025,0.96590737,0.04716797
4.35783802,11,1398.49593453,419.20586918,1356.65818168,418.81965214,-0.65360243,2.01138870,1.92657534,-0.25398917,0.01694025,0.96590737,0.04716797
4.35783802,12,516.72946145,196.69884336,463.43229811,196.50701305,-0.65360243,2.01138870,1.92657534,-0.25398917,0.01694025,0.96590737,0.04716797
4.35783802,16,939.32944030,549.66842801,902.28691883,549.44918462,-0.65360243,2.01138870,1.92657534,-0.25398917,0.01694025,0.96590737,0.04716797
4.35783802,24,1809.96247465,1013.16576010,1782.65405351,1013.43275728,-0.65360243,2.01138870,1.92657534,-0.25398917,0.01694025,0.96590737,0.04716797
4.35783802,38,1158.75677183,716.15004247,1123.19992581,715.92013884,-0.65360243,2.01138870,1.92657534,-0.25398917,0.01694025,0.96590737,0.04716797
4.35783802,40,1368.71430720,799.13400255,1333.02100530,798.99006504,-0.65360243,2.01138870,1.92657534,-0.25398917,0.01694025,0.96590737,0.04716797
4.62783789,7,1090.06478732,431.32281995,1048.48010976,431.28985930,-0.68209457,2.03066141,1.90054332,-0.26474816,0.01985282,0.96206873,0.06274711
4.62783789,12,546.81510199,205.36893418,494.00756158,205.51857786,-0.68209457,2.03066141,1.90054332,-0.26474816,0.01985282,0.96206873,0.06274711
4.62783789,16,970.90780600,559.84961774,933.83122828,559.81857743,-0.68209457,2.03066141,1.90054332,-0.26474816,0.01985282,0.96206873,0.06274711
4.62783789,54,1200.32178738,549.43181315,1162.27545336,549.40552427,-0.68209457,2.03066141,1.90054332,-0.26474816,0.01985282,0.96206873,0.06274711
4.89783777,16,1016.92345424,608.20533129,978.94057481,608.28967661,-0.73139838,2.08205897,1.84400291,-0.28671660,0.03240811,0.95407635,0.08050523
4.89783777,54,1252.08777221,589.74326144,1213.44854625,590.11222187,-0.73139838,2.08205897,1.84400291,-0.28671660,0.03240811,0.95407635,0.08050523
4.95783802,16,1029.20969438,628.01405974,990.95070383,628.09138849,-0.74772373,2.09402918,1.82379590,-0.29516354,0.03401195,0.95111136,0.08430982
5.15783802,12,603.71928233,351.40456124,549.74954179,351.70034164,-0.79731688,2.11370939,1.77510169,-0.31372951,0.04377954,0.94492434,0.08230444
5.15783802,16,1049.25040939,690.60420892,1009.88296631,690.70807071,-0.79731688,2.11370939,1.77510169,-0.31372951,0.04377954,0.94492434,0.08230444
5.15783802,38,1301.19916030,863.05114872,1262.30444034,863.31164680,-0.79731688,2.11370939,1.77510169,-0.31372951,0.04377954,0.94492434,0.08230444
5.15783802,40,1552.99232605,951.43048695,1512.39199262,951.78382874,-0.79731688,2.11370939,1.77510169,-0.31372951,0.04377954,0.94492434,0.08230444
5.15783802,51,562.25317820,71.13294967,487.51575856,71.23170639,-0.79731688,2.11370939,1.77510169,-0.31372951,0.04377954,0.94492434,0.08230444
5.29783776,7,1152.95058834,568.81076729,1107.80552093,568.66408274,-0.83848920,2.10320492,1.75447953,-0.32113891,0.04429748,0.94340108,0.07000457
5.29783776,11,1527.13768070,537.57696717,1480.48978189,537.62990295,-0.83848920,2.10320492,1.75447953,-0.32113891,0.04429748,0.94340108,0.07000457
5.29783776,16,1027.76364310,712.66412815,987.25795545,712.40681713,-0.83848920,2.10320492,1.75447953,-0.32113891,0.04429748,0.94340108,0.07000457
5.29783776,38,1280.22811118,884.13565654,1240.24972518,884.33133373,-0.83848920,2.10320492,1.75447953,-0.32113891,0.04429748,0.94340108,0.07000457
5.29783776,51,540.98919138,88.77971882,464.08973152,88.62202515,-0.83848920,2.10320492,1.75447953,-0.32113891,0.04429748,0.94340108,0.07000457
5.29783776,54,1275.01609394,686.41788126,1233.44281993,686.20839384,-0.83848920,2.10320492,1.75447953,-0.32113891,0.04429748,0.94340108,0.07000457
5.89783777,54,1078.17287762,744.46650386,1033.73024317,744.13503438,-1.07016417,1.96102046,1.68743352,-0.34952904,0.01063222,0.93671416,-0.01671615
6.76783789,11,940.65387699,621.88365655,889.34572923,621.47297372,-1.31668349,1.57061091,1.66048133,-0.36261480,-0.02855097,0.91636530,-0.16723564
7.36783789,40,558.74063688,1017.92468957,508.92878748,1017.79677296,-1.40679298,1.39555722,1.69893486,-0.33649683,-0.07549777,0.90695069,-0.24188633
7.36783789,47,1718.91937407,878.08366198,1682.44254113,878.10836358,-1.40679298,1.39555722,1.69893486,-0.33649683,-0.07549777,0.90695069,-0.24188633
7.36783789,54,396.67286896,589.00904626,342.59401529,588.39186812,-1.40679298,1.39555722,1.69893486,-0.33649683,-0.07549777,0.90695069,-0.24188633
7.43783802,11,732.64662197,499.74003314,678.65718732,499.07994365,-1.41300525,1.38325606,1.70837501,-0.33359656,-0.07352868,0.90458706,-0.25500526
7.77783777,7,153.25692186,194.48743460,83.77466538,192.94183066,-1.46658657,1.34684391,1.75754585,-0.31017968,-0.08129420,0.90697892,-0.27306828
7.77783777,30,1512.57977846,989.14589417,1478.66592011,988.60551620,-1.46658657,1.34684391,1.75754585,-0.31017968,-0.08129420,0.90697892,-0.27306828
7.77783777,38,170.21623224,724.41884997,112.24609839,724.34062719,-1.46658657,1.34684391,1.75754585,-0.31017968,-0.08129420,0.90697892,-0.27306828
7.77783777,40,449.27409233,917.72828243,398.64472236,917.48900178,-1.46658657,1.34684391,1.75754585,-0.31017968,-0.08129420,0.90697892,-0.27306828
7.77783777,47,1590.35611417,823.70949853,1555.66677992,823.24732618,-1.46658657,1.34684391,1.75754585,-0.31017968,-0.08129420,0.90697892,-0.27306828
7.77783777,54,290.15848851,464.65840988,231.91432596,464.07756317,-1.46658657,1.34684391,1.75754585,-0.31017968,-0.08129420,0.90697892,-0.27306828
8.10783789,41,575.58741793,996.45376657,525.76333475,995.91673344,-1.57232573,1.34109175,1.85136363,-0.26862659,-0.08187003,0.92524817,-0.25504930
8.44783789,11,810.34039130,138.30393839,753.75035551,137.94608971,-1.67985494,1.36573228,1.92645036,-0.24015427,-0.07150058,0.94042763,-0.22980111
8.44783789,38,365.67989405,457.38919029,312.62457135,456.97855305,-1.67985494,1.36573228,1.92645036,-0.24015427,-0.07150058,0.94042763,-0.22980111
8.44783789,41,664.05432494,875.66979150,616.08508382,875.42850346,-1.67985494,1.36573228,1.92645036,-0.24015427,-0.07150058,0.94042763,-0.22980111
8.44783789,47,1772.03184340,609.97589963,1735.98580374,609.22940022,-1.67985494,1.36573228,1.92645036,-0.24015427,-0.07150058,0.94042763,-0.22980111
8.44783789,54,451.30320639,196.24516563,394.89004165,195.61356101,-1.67985494,1.36573228,1.92645036,-0.24015427,-0.07150058,0.94042763,-0.22980111
8.50783789,11,822.40356747,122.82467898,765.57866902,122.41529420,-1.70531991,1.37232556,1.93650485,-0.23628898,-0.06965167,0.94263091,-0.22530605
8.50783789,38,383.06855732,447.06915531,330.52071879,446.69683125,-1.70531991,1.37232556,1.93650485,-0.23628898,-0.06965167,0.94263091,-0.22530605
8.90783789,38,443.30035422,333.46261062,389.58697242,332.85984636,-1.85580575,1.41417166,2.01251460,-0.20225343,-0.06737200,0.95376476,-0.21186491
8.90783789,42,623.49321783,922.93421680,566.34869241,922.13045349,-1.85580575,1.41417166,2.01251460,-0.20225343,-0.06737200,0.95376476,-0.21186491
9.04783789,35,1016.26249308,956.24706707,977.68620792,956.06169606,-1.91068824,1.43751639,2.03271514,-0.19838180,-0.05274731,0.95461797,-0.21579187
9.04783789,38,479.07277913,296.82844777,424.58158460,296.43054982,-1.91068824,1.43751639,2.03271514,-0.19838180,-0.05274731,0.95461797,-0.21579187
9.04783789,41,783.84713042,722.84791697,735.01994190,722.13918136,-1.91068824,1.43751639,2.03271514,-0.19838180,-0.05274731,0.95461797,-0.21579187
9.11783802,30,1805.87194830,603.89497420,1769.97167190,603.37854275,-1.94297876,1.45179072,2.03754835,-0.19762381,-0.04898485,0.95738169,-0.20484786
9.11783802,38,464.92300671,285.67698253,409.77125211,285.32508710,-1.94297876,1.45179072,2.03754835,-0.19762381,-0.04898485,0.95738169,-0.20484786
9.17783776,38,478.38744305,278.88148059,423.86643121,278.84497797,-1.97470356,1.46354445,2.04018525,-0.19920063,-0.04487770,0.95890902,-0.19697250
9.24783789,38,516.04716799,277.10525283,462.02209593,276.94875947,-2.00494326,1.47214657,2.04140788,-0.20079362,-0.03914215,0.95902907,-0.19599203
9.37783777,38,532.66795426,276.52808735,477.33214473,276.60785446,-2.07132616,1.48462780,2.04055020,-0.19910080,-0.04210377,0.96374318,-0.17257819
9.51783802,38,609.01814312,264.44009121,553.57584348,264.13237733,-2.14071545,1.48970462,2.04527094,-0.19538035,-0.04011383,0.96756258,-0.15503352
9.57783776,38,625.02968108,253.70452442,569.14367491,253.28093382,-2.17128180,1.49108698,2.04783348,-0.19328839,-0.04276880,0.96993874,-0.14150784
9.84783789,38,728.80535409,222.81061929,671.82612964,222.72894806,-2.30365858,1.49426108,2.03864513,-0.19664013,-0.05160354,0.97476683,-0.09218547
10.11783802,38,792.14374308,237.53912435,732.30431178,237.66295637,-2.43093956,1.46915701,1.99688631,-0.21615341,-0.04978763,0.97172301,-0.08095022
10.11783802,41,1174.41571149,705.90443443,1116.81939944,706.15212631,-2.43093956,1.46915701,1.99688631,-0.21615341,-0.04978763,0.97172301,-0.08095022
10.11783802,42,1060.31895799,912.47907404,990.38803677,912.80663162,-2.43093956,1.46915701,1.99688631,-0.21615341,-0.04978763,0.97172301,-0.08095022
11.05783777,38,570.53722026,299.03418181,495.92485645,299.10112105,-2.76424676,1.08716956,1.76057240,-0.29215094,-0.11755014,0.94046387,-0.12789465
11.25783776,38,490.27817693,286.62644620,412.88152260,286.71456993,-2.78256879,0.97655375,1.71442741,-0.30332896,-0.13195436,0.93368148,-0.13717405
11.38783789,38,418.25704004,282.34678998,338.38079578,281.94796309,-2.78402469,0.89293218,1.67538667,-0.31137635,-0.15032603,0.92617362,-0.15048455
11.45783777,38,384.52976116,273.00888661,302.43903650,272.77620253,-2.78397546,0.84941798,1.65306639,-0.31658856,-0.16029772,0.92139273,-0.15845823
11.52783789,38,328.35082593,263.44294345,244.77234799,262.79805913,-2.78467157,0.80923551,1.62912772,-0.31987876,-0.17341349,0.91745436,-0.16087303
11.58783789,38,293.20581883,253.79697405,208.26728444,253.02141426,-2.78535440,0.76778128,1.60141912,-0.32480782,-0.18621495,0.91228532,-0.16600196
11.65783777,38,268.78449111,242.90057667,182.23734917,242.19713992,-2.78596469,0.72543537,1.57204221,-0.33267356,-0.19601251,0.90554961,-0.17573624
11.72783789,38,218.85499974,233.20182885,129.76215949,232.29038294,-2.78623223,0.68516566,1.54537690,-0.34054361,-0.20276776,0.89880096,-0.18726464
12.39783802,28,1413.22000533,836.66602386,1353.48165982,836.69513917,-2.66945472,0.27087344,1.46669396,-0.34367330,-0.24669557,0.84211039,-0.33448062
14.67783802,17,1859.77980326,844.23477781,1823.07985038,844.11684389,-1.80240340,-0.52442851,1.83862771,-0.23980590,-0.18065390,0.59670596,-0.74417587
14.67783802,21,1737.05578811,636.70023246,1703.18224064,636.35745349,-1.80240340,-0.52442851,1.83862771,-0.23980590,-0.18065390,0.59670596,-0.74417587
15.13783777,1,1240.62739486,758.64892121,1210.82461402,758.21655234,-1.66530916,-0.62261550,1.91832154,-0.21275275,-0.16774074,0.53421924,-0.80075368
15.13783777,17,1568.05940903,773.55076227,1534.67596160,773.35993301,-1.66530916,-0.62261550,1.91832154,-0.21275275,-0.16774074,0.53421924,-0.80075368
15.13783777,18,1693.71492347,525.76701703,1661.34477899,525.84899936,-1.66530916,-0.62261550,1.91832154,-0.21275275,-0.16774074,0.53421924,-0.80075368
15.13783777,21,1486.10806920,583.78012762,1455.39670505,583.58617885,-1.66530916,-0.62261550,1.91832154,-0.21275275,-0.16774074,0.53421924,-0.80075368
15.80783789,1,950.91434645,706.94656599,921.38941935,706.16029141,-1.47286009,-0.77935485,1.97212029,-0.20782570,-0.14971146,0.44470876,-0.85827085
15.80783789,17,1250.95803649,720.84775243,1219.65855629,720.51481324,-1.47286009,-0.77935485,1.97212029,-0.20782570,-0.14971146,0.44470876,-0.85827085
16.07783802,1,960.77606414,714.10199869,930.26030130,714.08797880,-1.40720807,-0.87761069,1.94705198,-0.20822727,-0.16435603,0.44379209,-0.85596536
16.07783802,17,1269.71011273,737.85919864,1237.66789472,738.18806936,-1.40720807,-0.87761069,1.94705198,-0.20822727,-0.16435603,0.44379209,-0.85596536
16.07783802,21,1207.17491281,547.86515086,1177.37477643,547.99668767,-1.40720807,-0.87761069,1.94705198,-0.20822727,-0.16435603,0.44379209,-0.85596536
16.07783802,27,255.13115549,760.05424896,225.30502773,760.45804555,-1.40720807,-0.87761069,1.94705198,-0.20822727,-0.16435603,0.44379209,-0.85596536
16.21783776,1,968.44273408,739.78839819,937.50816810,739.86233967,-1.38536854,-0.93959052,1.92288633,-0.21295883,-0.17317881,0.44469225,-0.85258781
