time_s,range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,x,y,z,w,rot_x,rot_y,rot_z,tag_pos_x,tag_pos_y,tag_pos_z,bias,gt_range,range_calib,bias_calib,std
22.705861298,5.069300174713135,2,10,9408021.647135416,38657954.743214145,38961739.595853366,9711842.260116186,40500457.54457131,11250569.990109175,-85.2916030883789,-85.48789978027344,-6.696199893951416,6.250999927520752,1.788436168583577,0.16122289262398729,2.0678622193825182,0.9270647219733463,0.043694550443956474,0.28787545965426636,-0.2361556843754287,1.7624106168418732,0.18133113305044113,2.172286016112439,0.14680704272912326,4.9224931319840115,4.94765439136191,0.02516125937789848,0.14430595358245454
22.709492868,5.058300018310547,1,10,13218061.71123798,42587778.789813705,42895786.07021234,13526104.125976562,44434504.018930286,15064828.960712139,-85.36100006103516,-84.94290161132812,-5.114799976348877,4.533599853515625,1.7909024910715177,0.15632690037618446,2.0680260380422952,0.9267513168795357,0.04425929609631404,0.2879566901144904,-0.2371793751349654,1.6686644069634453,-0.006457915832339289,2.1837582911334064,0.22890781442095687,4.82939220388959,4.874544086029651,0.04515188214006116,0.14755857428702518
22.713329077,5.755499839782715,2,11,17407805.30098157,30467345.048953325,30770345.365084134,17710843.850160256,32309063.313802082,19249560.906825922,-85.02729797363281,-84.306396484375,-0.013899999670684338,-0.31290000677108765,1.7934777152279913,0.15115501213222549,2.0681956013931617,0.926409765209497,0.044828193810826256,0.28804170789966094,-0.23830097455610605,1.7675864925443114,0.17128639972013965,2.1726483266890066,0.1606285792219202,5.594871260560795,5.61251160578856,0.017640345227765586,0.15449872321527308
22.717364927,5.820700168609619,1,11,21205489.595853366,34384855.393629804,34691419.083032854,21512091.408754006,36230137.0317508,23050805.7423127,-86.37310028076172,-86.23889923095703,1.8811999559402466,-1.8803000450134277,1.7961542048677412,0.14571298286849965,2.068369324629281,0.9260393755831514,0.045398883042864054,0.28813068863652364,-0.23952186237141304,1.6730976825336872,-0.016524418626200715,2.184002874550123,0.2064129752057804,5.614287193403839,5.642604826040963,0.02831763263712439,0.13340511676846084
22.721747694,3.7397000789642334,2,12,25407588.954827726,12313677.305563902,12617372.608673878,25711309.532752402,14156090.557391826,27250029.09342448,-91.71399688720703,-91.9719009399414,-1.4845000505447388,0.7087000012397766,1.7990236655036076,0.13980038094847685,2.068551765340088,0.9256251357847272,0.04599172910432048,0.2882278709803283,-0.24088910985689513,1.7732994168723004,0.15999597311756994,2.1730333478764106,0.6723947027090986,3.0673053762551348,3.7186090809063512,0.6513037046512165,0.11331654423681058
22.725657686,3.557300090789795,1,12,29205257.224058494,16231179.49656951,16540561.71123798,29514662.9294371,18079279.65995593,31053379.641801883,-82.32479858398438,-81.91179656982422,0.45820000767707825,-0.8223000168800354,1.801551833243902,0.13452167183900482,2.068708366396371,0.9252457801420947,0.046501848057203955,0.2883160481133407,-0.2421397961030302,1.6776074469289977,-0.02707390143279889,2.1842923609630014,0.28036129752603145,3.2769387932637635,3.3836177846191706,0.10667899135540715,0.1688472881238751
22.732689493,6.033899784088135,2,4,36427685.10867388,22194052.624824718,22497268.44200721,36730942.13241186,24035986.390725162,38269664.85439203,-88.30590057373047,-87.814697265625,-3.4356000423431396,3.171099901199341,1.8060256544544142,0.12501474939407106,2.06897332816081,0.9245425584380143,0.047389046593848336,0.28848107425743635,-0.24444632477313388,1.7805392569582987,0.14533315789106324,2.17348938347682,0.2273527697489488,5.806547014339186,5.925527830708134,0.11898081636894808,0.12005968148435175
22.736448179,5.90939998626709,1,4,40204552.095853366,26090766.22596154,26400545.685596954,40514371.40049078,27939263.634314902,42053091.383713946,-92.01329803466797,-90.74310302734375,-1.514299988746643,1.3234000205993652,1.8083799928955848,0.11992332765931356,2.0691051760702095,0.9241566276349288,0.04785441349636913,0.2885737825562244,-0.24570237021353122,1.68325673718776,-0.04076940262518851,2.1846777390546244,0.2852271419379848,5.624172844329105,5.791303479924652,0.16713063559554708,0.11331515127441534
22.740517807,2.0583999156951904,2,5,44406691.518930286,31105938.642452925,31407741.198417466,44708508.25383113,32946459.147135418,46247228.456154846,-80.99400329589844,-80.7603988647461,-1.4723999500274658,1.3960000276565552,1.8109015665687698,0.11439970568512804,2.0692396292854918,0.9237311461950686,0.048356232016198805,0.2886771650153027,-0.24707881085408406,1.7855968778862132,0.1348192695035213,2.173780119738452,0.05280123209911869,2.0055986835960717,1.9898717612418069,-0.01572692235426487,0.12299131322489965
22.744331029,1.9634000062942505,1,5,48204311.71123798,35023427.32747396,35332540.877904646,48513438.2042518,36871258.8266226,50052155.35481771,-84.25650024414062,-84.19190216064453,0.2858999967575073,-0.21230000257492065,1.8132395757551028,0.10921085426896557,2.069357367312099,0.9233253145583639,0.04882794614373999,0.28877609029697515,-0.24838390616921188,1.6872421347604,-0.05078992822724018,2.184940214064497,0.13073564922272696,1.8326643570715235,1.760022387101102,-0.0726419699704215,0.1605070637126721
22.748652648,3.515000104904175,2,6,52406475.17277644,66899705.59144631,67201867.80098157,52708661.20167267,1524175.4932892628,54247380.997095354,-86.61710357666016,-86.26470184326172,-1.3299000263214111,1.0160000324249268,1.8158619915063274,0.10331120461853963,2.069480657147045,0.9228570411931775,0.04936854210183795,0.2888896528937388,-0.24988076561001682,1.7907535173294493,0.12384013807219146,2.1740470351839867,0.19176879534662294,3.323231309557552,3.406881813126673,0.08365050356912107,0.13205621326562278
22.752686375,4.2453999519348145,1,6,56204071.3266226,3600777.7600410655,3928710.749699519,56532032.423753,5467428.698417468,58070749.32391827,-91.61579895019531,-82.49349975585938,0.902400016784668,-1.1380000114440918,1.8182850335810865,0.09778300784321303,2.0695855258494897,0.9224120008637915,0.04988290333465323,0.28899612166153027,-0.25129472394373215,1.6913435487270951,-0.06146004975692218,2.185181840796048,0.7229215872726926,3.522478364662122,4.10901972944285,0.5865413647807283,0.14955692350538627
22.761511129,5.936399936676025,2,7,60406258.8266226,31007598.767402843,31310818.12149439,60709518.98036859,32849536.070212338,62248242.93870192,-88.24909973144531,-87.57350158691406,-3.9198999404907227,4.0335001945495605,1.8235100844791883,0.08560021213047239,2.0697782939439464,0.92141165027478,0.05106029032846735,0.28922626169085836,-0.2544436814656833,1.7987205835322504,0.1062974802914357,2.1743875848003276,0.15380508300444173,5.782594853671584,5.880883545447454,0.09828869177587052,0.12087507984900843
22.762275459,6.076499938964844,1,7,65203806.90354567,35925034.14838742,36232116.19841747,65510930.128831126,37770834.147135414,67049651.20755709,-84.20179748535156,-84.47679901123047,-2.0311999320983887,2.1057000160217285,1.823958094153315,0.08453850930426078,2.0697925051663746,0.9213232893381718,0.051166601855210055,0.289245787621458,-0.2547199437046975,1.6959033340839869,-0.0738096669269938,2.1853902279286435,0.2796895740094598,5.796810364955384,5.906003355973494,0.10919299101811042,0.1589420757358881
22.767094764,3.3564000129699707,2,9,3189576.134314904,61670161.11716246,62011435.10867388,3530873.2252854565,63550153.05739183,5069594.3353114985,-91.7791976928711,-92.44580078125,-2.085200071334839,1.8868000507354736,1.8267666216894438,0.07781937519448602,2.069872571866401,0.9207612150126396,0.05185335043565206,0.2893658469034509,-0.25647109315260774,1.802116363172063,0.09858358612505039,2.174501498552367,0.03485454184386372,3.321545471126107,3.34019102302991,0.018645551903802904,0.11336668506500482
22.771966932,3.421999931335449,1,9,7986947.929186699,66587448.99651943,66896963.954827726,8296485.7678535655,1219271.6471354167,9835203.935672075,-85.42749786376953,-85.2876968383789,-0.10329999774694443,0.02879999950528145,1.8295762540897083,0.0709854908078696,2.069936310115531,0.9201882359488021,0.05257199035579172,0.28947881904555844,-0.25824757419083577,1.7003637897333177,-0.08644123713431116,2.185504317731683,0.23232292358035922,3.18967700775509,3.2421188112662884,0.052441803511198426,0.14472401229885012
22.775460207,5.114500045776367,2,10,12189712.352263622,41439190.14172676,41743382.224058494,12493940.53923778,43282100.172776446,14032668.47268129,-85.7302017211914,-86.17569732666016,-6.823800086975098,6.488500118255615,1.8315714708776594,0.06606223528433013,2.069970994887783,0.9197775923679046,0.053098838210119494,0.2895522599359316,-0.2595172108447356,1.807124738150797,0.0869175413630815,2.174629551477022,0.15031329964404883,4.964186746132318,5.001842907210049,0.03765616107773084,0.13735906120378405
22.779898326,5.05679988861084,1,10,15987244.403545672,45356636.64988983,45666202.736879006,16296845.65617488,47204920.68559696,17835570.663060896,-86.4999008178711,-86.89839935302734,-4.99370002746582,4.54010009765625,1.8340821605810151,0.05978134392761093,2.0700013849268153,0.919259486936839,0.05377828931449004,0.28963388848739624,-0.261117027240081,1.703915835439423,-0.09689493233039141,2.1855187959827225,0.19160068946416686,4.865199199146673,4.898364226389924,0.033165027243250655,0.12959146899086005
22.784296416,5.831600189208984,2,11,20189496.006109774,33249059.71429287,33550641.83944311,20491116.927709334,35089359.788161054,22029834.266075723,-85.36509704589844,-84.84860229492188,0.16670000553131104,-0.49540001153945923,1.8365425833852596,0.05353047616214431,2.070016112074207,0.9187514090088528,0.05446021179902304,0.2897003888598517,-0.2626853982799653,1.8122969019749604,0.07446990690341863,2.174704636627673,0.14832738458156136,5.683272804627423,5.693398287957768,0.01012548333034502,0.14821470412718357
