time_s,orientation_x,orientation_y,orientation_z,orientation_w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8,x,y,z,w,rot_x,rot_y,rot_z
1.74181496,-0.95158648,0.20135175,0.22542493,0.05589487,0.24231084,0.25640952,-0.13848219,0.25640954,0.37022419,-0.37147420,-0.13848221,-0.37147416,0.78594090,-0.01292393,-0.00247683,0.00343514,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.49476051,-0.10109328,-8.73410988,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.96117375,0.64513737,1.56951438,0.94891969,0.04911334,0.29464612,-0.10160199
1.74675499,-0.95156431,0.20136140,0.22552516,0.05583299,0.24230492,0.25647966,-0.13857947,0.25647968,0.37038294,-0.37160739,-0.13857946,-0.37160739,0.78594332,-0.01717519,-0.00199591,0.00613045,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.50191879,-0.09400877,-8.75797367,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.96117372,0.64517827,1.56951434,0.94891714,0.04906941,0.29466369,-0.10159608
1.75169477,-0.95154321,0.20137680,0.22562028,0.05575287,0.24228355,0.25655223,-0.13868765,0.25655223,0.37054401,-0.37173722,-0.13868764,-0.37173718,0.78597262,-0.02038723,0.00112460,0.00937429,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.50905037,-0.09408642,-8.79139328,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.96117285,0.64521840,1.56951594,0.94891413,0.04902526,0.29468212,-0.10159204
1.76651487,-0.95147377,0.20145293,0.22591336,0.05547528,0.24222362,0.25681202,-0.13904281,0.25681202,0.37108657,-0.37215369,-0.13904280,-0.37215372,0.78612424,-0.02517009,0.00212516,0.01641009,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.50202465,-0.08922593,-8.81050491,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.96115815,0.64536451,1.56953844,0.94890764,0.04887182,0.29472758,-0.10159476
1.78133496,-0.95141286,0.20154603,0.22617188,0.05512769,0.24209043,0.25706690,-0.13943320,0.25706690,0.37160112,-0.37252009,-0.13943317,-0.37252012,0.78638729,-0.02677013,0.00526579,0.01316639,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.44953108,-0.12447291,-8.75565815,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.96113330,0.64546213,1.56957292,0.94891491,0.04878043,0.29471179,-0.10161660
1.78627499,-0.95139450,0.20156799,0.22625235,0.05503408,0.24205630,0.25714215,-0.13954427,0.25714219,0.37175814,-0.37263201,-0.13954426,-0.37263201,0.78644887,-0.02147163,0.00689947,0.00939475,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.40894127,-0.11450258,-8.71269608,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.96113129,0.64546801,1.56957567,0.94891580,0.04877507,0.29470913,-0.10161858
1.79121477,-0.95137942,0.20157856,0.22632942,0.05493869,0.24200233,0.25719732,-0.13965545,0.25719729,0.37188201,-0.37272375,-0.13965547,-0.37272372,0.78649998,-0.02199389,0.00847484,0.00344413,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.38746643,-0.09518413,-8.69120407,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.96105222,0.64561747,1.56968967,0.94895513,0.04861067,0.29458361,-0.10169401
1.79615480,-0.95136642,0.20158452,0.22640420,0.05483362,0.24192988,0.25724115,-0.13977367,0.25724111,0.37198500,-0.37279672,-0.13977367,-0.37279672,0.78655387,-0.01876832,0.00219825,0.00127252,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.37553596,-0.08312578,-8.70552444,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.96104625,0.64562500,1.56969898,0.94895780,0.04859851,0.29457528,-0.10169898
1.80109483,-0.95135754,0.20159733,0.22645830,0.05471747,0.24184497,0.25728189,-0.13989260,0.25728189,0.37207819,-0.37285822,-0.13989259,-0.37285819,0.78663193,-0.01346177,0.00120087,0.00128483,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.37076378,-0.06875610,-8.73655033,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.96104596,0.64562536,1.56969944,0.94895793,0.04859791,0.29457488,-0.10169922
1.80603487,-0.95135778,0.20160717,0.22648017,0.05458605,0.24172263,0.25729701,-0.14000894,0.25729695,0.37211369,-0.37286588,-0.14000891,-0.37286588,0.78674697,-0.01504708,0.00171189,-0.00142428,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.37792206,-0.05212525,-8.76518059,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.96104579,0.64562555,1.56969970,0.94895800,0.04859757,0.29457466,-0.10169935
1.81097490,-0.95136172,0.20162302,0.22647867,0.05446498,0.24160929,0.25730760,-0.14010852,0.25730759,0.37212876,-0.37285144,-0.14010853,-0.37285147,0.78688044,-0.00976983,0.00492085,-0.00031904,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.39462471,-0.04275447,-8.77948570,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.96104565,0.64562573,1.56969992,0.94895806,0.04859728,0.29457447,-0.10169946
1.81591493,-0.95136756,0.20163755,0.22647238,0.05433542,0.24148176,0.25730786,-0.14021240,0.25730790,0.37211792,-0.37281670,-0.14021241,-0.37281674,0.78702928,-0.01295067,0.00383560,0.00020608,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.41843271,-0.02869062,-8.79139137,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.96104516,0.64562634,1.56970070,0.94895828,0.04859626,0.29457379,-0.10169987
1.83073477,-0.95137715,0.20169474,0.22647409,0.05394679,0.24112968,0.25734355,-0.14053345,0.25734357,0.37215369,-0.37276468,-0.14053344,-0.37276465,0.78747131,-0.01404060,0.00803050,0.00346524,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.43996000,-0.01697859,-8.79614639,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.96096887,0.64569525,1.56982647,0.94898600,0.04843806,0.29449434,-0.10174680
1.85296479,-0.95138276,0.20186223,0.22645080,0.05331553,0.24065131,0.25748429,-0.14104320,0.25748427,0.37230846,-0.37273549,-0.14104319,-0.37273546,0.78830730,-0.01034372,0.00859238,0.00780876,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.40658140,-0.02378478,-8.60995007,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.96089828,0.64572606,1.56994315,0.94900524,0.04830087,0.29444608,-0.10177222
1.85790482,-0.95137823,0.20189407,0.22646853,0.05319997,0.24057756,0.25752805,-0.14114834,0.25752808,0.37237284,-0.37275804,-0.14114836,-0.37275804,0.78844590,-0.00769795,0.00914568,0.00618952,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.38982630,-0.03077379,-8.57892323,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.96087521,0.64573090,1.56998064,0.94901108,0.04825971,0.29443170,-0.10177890
1.86284485,-0.95137107,0.20192474,0.22649649,0.05309259,0.24051658,0.25757843,-0.14125173,0.25757847,0.37245484,-0.37279914,-0.14125173,-0.37279921,0.78856600,-0.00664296,0.01073502,0.00457290,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.37789583,-0.03542156,-8.59087372,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.96085106,0.64573348,1.57001971,0.94901727,0.04821947,0.29441606,-0.10178550
